timestamp,open,high,low,close,volume
2024-07-03T00:00:00Z,1423.561,1437.571,1412.581,1424.561,31573
2024-07-04T00:00:00Z,1429.561,1436.561,1405.691,1410.301,24380
2024-07-05T00:00:00Z,1403.561,1417.741,1374.561,1377.561,38829
2024-07-08T00:00:00Z,1367.561,1382.331,1343.701,1344.561,39527
2024-07-09T00:00:00Z,1344.561,1379.451,1334.661,1362.591,33621
2024-07-10T00:00:00Z,1363.811,1390.441,1359.561,1362.151,23763
2024-07-11T00:00:00Z,1374.531,1393.561,1364.771,1386.651,29020
2024-07-12T00:00:00Z,1397.571,1410.961,1390.011,1403.381,23386
2024-07-15T00:00:00Z,1394.561,1412.561,1394.561,1399.461,19176
2024-07-16T00:00:00Z,1400.561,1406.561,1389.611,1400.561,20316
2024-07-17T00:00:00Z,1400.661,1427.561,1394.581,1425.961,34311
2024-07-18T00:00:00Z,1424.061,1439.561,1417.091,1422.071,28870
2024-07-19T00:00:00Z,1415.371,1453.741,1408.571,1450.181,38943
2024-07-22T00:00:00Z,1449.591,1454.541,1416.211,1423.561,28543
2024-07-23T00:00:00Z,1423.561,1425.561,1379.561,1379.561,30944
2024-07-24T00:00:00Z,1374.761,1388.261,1359.561,1364.581,24123
2024-07-25T00:00:00Z,1364.581,1372.561,1344.571,1355.051,28347
2024-07-26T00:00:00Z,1355.051,1362.281,1335.461,1346.751,32354
2024-07-29T00:00:00Z,1339.561,1346.551,1322.561,1322.581,30869
2024-07-30T00:00:00Z,1310.541,1314.831,1285.861,1304.551,51779
2024-07-31T00:00:00Z,1297.661,1351.831,1297.661,1345.841,43272
2024-08-01T00:00:00Z,1342.561,1344.561,1309.261,1310.721,32038
2024-08-02T00:00:00Z,1298.161,1321.531,1298.161,1310.011,21928
2024-08-05T00:00:00Z,1313.441,1350.561,1310.081,1334.571,37736
2024-08-06T00:00:00Z,1346.561,1348.561,1318.571,1329.261,27444
2024-08-07T00:00:00Z,1330.061,1346.551,1322.861,1340.061,20622
2024-08-08T00:00:00Z,1335.561,1372.741,1333.561,1355.251,25131
2024-08-09T00:00:00Z,1384.591,1393.561,1361.361,1361.361,30138
2024-08-12T00:00:00Z,1354.561,1367.561,1351.141,1360.661,13632
2024-08-13T00:00:00Z,1357.561,1359.561,1336.571,1347.571,16308
2024-08-14T00:00:00Z,1347.571,1349.461,1336.581,1337.861,13414
2024-08-15T00:00:00Z,1329.591,1360.551,1328.511,1351.451,23039
2024-08-16T00:00:00Z,1351.351,1360.481,1341.571,1355.761,16455
2024-08-19T00:00:00Z,1356.561,1383.441,1349.561,1350.001,20433
2024-08-20T00:00:00Z,1354.461,1354.491,1338.561,1347.281,18591
2024-08-21T00:00:00Z,1344.561,1352.541,1340.251,1342.141,15092
2024-08-22T00:00:00Z,1340.561,1344.561,1324.571,1334.611,19527
2024-08-23T00:00:00Z,1332.561,1348.061,1330.681,1339.551,15320
2024-08-26T00:00:00Z,1341.561,1348.421,1327.711,1336.561,15628
2024-08-27T00:00:00Z,1336.561,1337.561,1325.671,1328.631,13657
2024-08-28T00:00:00Z,1328.631,1330.561,1299.561,1313.561,31664
2024-08-29T00:00:00Z,1304.561,1342.561,1304.561,1337.861,27472
2024-08-30T00:00:00Z,1337.561,1382.631,1329.561,1367.751,38739
2024-09-02T00:00:00Z,1354.561,1362.561,1319.561,1319.561,34135
2024-09-03T00:00:00Z,1322.561,1339.541,1317.581,1334.561,17888
2024-09-04T00:00:00Z,1326.561,1343.751,1324.301,1324.561,14211
2024-09-05T00:00:00Z,1325.061,1331.561,1321.561,1329.441,14503
2024-09-06T00:00:00Z,1329.561,1330.561,1322.561,1322.561,10321
2024-09-09T00:00:00Z,1304.571,1318.271,1294.641,1299.561,28638
2024-09-10T00:00:00Z,1294.581,1317.561,1294.581,1302.561,19803
2024-09-11T00:00:00Z,1300.161,1310.441,1289.561,1304.561,20996
2024-09-12T00:00:00Z,1304.561,1309.561,1259.471,1259.621,47948
2024-09-13T00:00:00Z,1255.561,1256.561,1221.861,1228.691,56005
2024-09-18T00:00:00Z,1224.561,1224.571,1191.221,1191.461,46185
2024-09-19T00:00:00Z,1186.561,1217.441,1170.391,1185.561,59988
2024-09-20T00:00:00Z,1186.061,1198.461,1174.591,1188.481,39982
2024-09-23T00:00:00Z,1192.561,1218.061,1185.221,1186.101,45550
2024-09-24T00:00:00Z,1209.651,1297.561,1189.651,1297.161,100413
2024-09-25T00:00:00Z,1324.611,1351.561,1321.271,1323.561,73954
2024-09-26T00:00:00Z,1324.521,1454.431,1320.561,1453.561,97278
2024-09-27T00:00:00Z,1524.561,1553.761,1489.921,1553.761,87922
2024-09-30T00:00:00Z,1616.561,1684.441,1576.561,1672.561,157293
2024-10-08T00:00:00Z,1834.561,1834.561,1604.741,1647.561,194709
2024-10-09T00:00:00Z,1624.561,1624.561,1514.561,1519.711,120197
2024-10-10T00:00:00Z,1546.821,1592.641,1515.561,1564.561,74603
2024-10-11T00:00:00Z,1539.961,1564.521,1514.561,1529.551,41915
2024-10-14T00:00:00Z,1537.561,1545.191,1505.731,1526.551,44812
2024-10-15T00:00:00Z,1523.561,1525.551,1477.571,1478.811,43571
2024-10-16T00:00:00Z,1465.441,1474.361,1434.561,1447.061,46664
2024-10-17T00:00:00Z,1461.561,1462.221,1417.971,1419.161,39460
2024-10-18T00:00:00Z,1417.561,1492.401,1403.521,1465.561,68619
2024-10-21T00:00:00Z,1465.771,1474.531,1445.771,1453.361,42008
2024-10-22T00:00:00Z,1451.121,1484.741,1448.761,1467.561,36269
2024-10-23T00:00:00Z,1468.671,1501.511,1456.561,1492.061,40088
2024-10-24T00:00:00Z,1485.561,1499.561,1469.571,1476.761,23923
2024-10-25T00:00:00Z,1471.561,1499.351,1470.571,1483.411,27745
2024-10-28T00:00:00Z,1484.561,1489.561,1446.791,1489.561,39121
2024-10-29T00:00:00Z,1484.561,1504.561,1454.561,1456.181,41166
2024-10-30T00:00:00Z,1449.561,1475.751,1447.971,1456.561,32006
2024-10-31T00:00:00Z,1456.711,1464.561,1444.561,1452.351,29957
2024-11-01T00:00:00Z,1445.561,1469.691,1445.361,1458.311,32284
2024-11-04T00:00:00Z,1469.491,1474.561,1452.621,1472.761,29093
2024-11-05T00:00:00Z,1464.561,1502.261,1460.571,1501.551,45640
2024-11-06T00:00:00Z,1499.561,1513.551,1485.781,1495.561,37631
2024-11-07T00:00:00Z,1487.021,1578.061,1486.861,1573.701,74739
2024-11-08T00:00:00Z,1585.451,1591.671,1525.571,1534.531,60771
2024-11-11T00:00:00Z,1514.561,1534.511,1491.751,1522.571,43854
2024-11-12T00:00:00Z,1513.561,1547.561,1498.511,1501.761,49223
2024-11-13T00:00:00Z,1492.561,1511.221,1485.841,1503.061,29125
2024-11-14T00:00:00Z,1494.561,1519.011,1490.211,1498.361,29248
2024-11-15T00:00:00Z,1493.561,1508.361,1477.561,1483.561,33761
2024-11-18T00:00:00Z,1486.561,1500.551,1479.561,1483.561,27092
2024-11-19T00:00:00Z,1489.561,1493.931,1449.561,1466.481,33266
2024-11-20T00:00:00Z,1467.561,1478.531,1455.861,1469.371,21345
2024-11-21T00:00:00Z,1468.431,1473.551,1456.561,1469.691,18262
2024-11-22T00:00:00Z,1465.711,1472.331,1432.381,1432.381,33436
2024-11-25T00:00:00Z,1435.561,1456.561,1421.231,1423.131,33186
2024-11-26T00:00:00Z,1423.131,1443.441,1413.441,1433.561,25745
2024-11-27T00:00:00Z,1433.561,1446.711,1429.561,1443.611,25934
2024-11-28T00:00:00Z,1446.561,1449.551,1426.561,1442.561,23952
2024-11-29T00:00:00Z,1441.561,1479.561,1437.771,1450.301,36088
2024-12-02T00:00:00Z,1450.561,1454.551,1439.661,1449.561,26820
2024-12-03T00:00:00Z,1448.561,1453.461,1440.641,1451.301,24807
2024-12-04T00:00:00Z,1444.631,1448.221,1434.561,1444.561,23924
2024-12-05T00:00:00Z,1435.421,1442.421,1434.561,1435.561,16141
2024-12-06T00:00:00Z,1437.561,1463.461,1432.631,1445.571,32040
2024-12-09T00:00:00Z,1446.581,1454.281,1437.761,1443.361,19800
2024-12-10T00:00:00Z,1494.561,1504.291,1469.741,1471.151,60312
2024-12-11T00:00:00Z,1464.561,1479.561,1455.541,1460.161,29671
2024-12-12T00:00:00Z,1456.581,1490.561,1453.561,1490.361,41937
2024-12-13T00:00:00Z,1474.571,1479.551,1443.441,1443.561,49512
2024-12-16T00:00:00Z,1445.561,1453.561,1435.271,1451.761,32537
2024-12-17T00:00:00Z,1450.551,1493.561,1445.571,1482.561,54172
2024-12-18T00:00:00Z,1482.531,1501.561,1471.661,1496.061,41162
2024-12-19T00:00:00Z,1489.701,1492.491,1474.891,1475.571,24809
2024-12-20T00:00:00Z,1479.573,1490.243,1468.463,1470.443,28158
2024-12-23T00:00:00Z,1471.443,1486.443,1465.443,1474.893,21603
2024-12-24T00:00:00Z,1473.443,1492.443,1470.033,1487.263,22105
2024-12-25T00:00:00Z,1487.243,1487.243,1474.543,1478.443,17123
2024-12-26T00:00:00Z,1482.443,1487.223,1471.443,1476.233,18287
2024-12-27T00:00:00Z,1477.343,1484.443,1467.943,1477.413,20759
2024-12-30T00:00:00Z,1482.413,1492.403,1473.443,1473.443,25130
2024-12-31T00:00:00Z,1473.843,1493.443,1470.453,1472.443,39354
2025-01-02T00:00:00Z,1472.443,1472.933,1428.443,1436.443,50029
2025-01-03T00:00:00Z,1442.943,1443.433,1415.453,1423.443,32628
2025-01-06T00:00:00Z,1401.443,1411.103,1381.243,1388.443,44255
2025-01-07T00:00:00Z,1393.103,1400.333,1387.443,1388.643,24221
2025-01-08T00:00:00Z,1388.443,1400.263,1375.103,1390.943,35258
2025-01-09T00:00:00Z,1397.433,1413.023,1381.423,1392.443,29706
2025-01-10T00:00:00Z,1395.543,1400.393,1384.443,1384.443,21872
2025-01-13T00:00:00Z,1373.443,1392.883,1370.453,1392.423,21083
2025-01-14T00:00:00Z,1393.393,1427.123,1390.443,1420.943,30957
2025-01-15T00:00:00Z,1415.443,1423.043,1408.453,1419.713,18399
2025-01-16T00:00:00Z,1422.443,1431.103,1390.443,1394.823,26342
2025-01-17T00:00:00Z,1394.833,1409.443,1394.823,1403.193,18309
2025-01-20T00:00:00Z,1409.443,1438.233,1408.443,1423.243,31410
2025-01-21T00:00:00Z,1429.443,1430.443,1413.443,1416.593,16856
2025-01-22T00:00:00Z,1411.713,1416.393,1386.443,1389.443,28294
2025-01-23T00:00:00Z,1398.413,1416.443,1386.443,1391.443,27125
2025-01-24T00:00:00Z,1390.443,1396.233,1378.753,1384.443,31360
2025-01-27T00:00:00Z,1385.443,1392.413,1375.463,1383.433,29356
2025-02-05T00:00:00Z,1388.443,1391.443,1350.653,1352.243,40757
2025-02-06T00:00:00Z,1348.453,1370.433,1348.453,1361.283,27356
2025-02-07T00:00:00Z,1362.123,1391.123,1351.853,1384.443,37242
2025-02-10T00:00:00Z,1386.443,1388.443,1375.533,1379.953,20840
2025-02-11T00:00:00Z,1383.393,1384.403,1364.343,1366.443,23573
2025-02-12T00:00:00Z,1366.443,1393.443,1365.323,1391.443,25476
2025-02-13T00:00:00Z,1391.463,1423.693,1382.953,1413.503,43385
2025-02-14T00:00:00Z,1413.503,1425.443,1406.663,1423.443,27100
2025-02-17T00:00:00Z,1429.443,1443.423,1415.543,1420.063,32471
2025-02-18T00:00:00Z,1418.443,1441.433,1410.523,1423.443,27800
2025-02-19T00:00:00Z,1423.493,1442.883,1413.343,1439.443,32393
2025-02-20T00:00:00Z,1431.443,1440.413,1421.833,1422.443,23750
2025-02-21T00:00:00Z,1428.443,1445.173,1421.453,1436.653,36418
2025-02-24T00:00:00Z,1436.443,1447.963,1422.443,1427.513,34744
2025-02-25T00:00:00Z,1418.453,1421.833,1400.443,1402.443,28387
2025-02-26T00:00:00Z,1403.893,1413.403,1393.443,1408.453,26366
2025-02-27T00:00:00Z,1408.463,1438.343,1402.443,1434.003,49762
2025-02-28T00:00:00Z,1433.943,1476.823,1430.443,1449.233,56129
2025-03-03T00:00:00Z,1451.043,1469.433,1429.943,1435.463,31596
2025-03-04T00:00:00Z,1433.443,1434.443,1413.653,1418.553,25211
2025-03-05T00:00:00Z,1420.443,1422.443,1408.543,1414.813,24605
2025-03-06T00:00:00Z,1422.443,1458.643,1420.523,1454.423,42168
2025-03-07T00:00:00Z,1451.443,1476.803,1451.443,1469.443,37991
2025-03-10T00:00:00Z,1468.253,1475.323,1454.583,1471.343,31369
2025-03-11T00:00:00Z,1465.443,1497.123,1460.443,1497.123,39776
2025-03-12T00:00:00Z,1495.403,1498.123,1474.793,1491.023,29604
2025-03-13T00:00:00Z,1492.443,1503.943,1479.323,1486.213,25724
2025-03-14T00:00:00Z,1496.103,1576.453,1489.443,1576.453,92913
2025-03-17T00:00:00Z,1605.443,1606.433,1575.323,1586.303,54689
2025-03-18T00:00:00Z,1593.483,1600.443,1570.143,1572.443,31613
2025-03-19T00:00:00Z,1572.733,1596.443,1571.443,1584.153,27390
2025-03-20T00:00:00Z,1584.153,1586.043,1543.513,1552.443,36737
2025-03-21T00:00:00Z,1547.443,1560.643,1517.273,1522.193,33614
2025-03-24T00:00:00Z,1518.443,1538.103,1510.823,1531.443,25566
2025-03-25T00:00:00Z,1536.443,1541.243,1515.103,1523.943,17674
2025-03-26T00:00:00Z,1521.213,1531.023,1519.443,1524.443,14324
2025-03-27T00:00:00Z,1524.443,1546.693,1521.823,1537.443,17956
2025-03-28T00:00:00Z,1539.373,1541.443,1524.443,1533.653,16228
2025-03-31T00:00:00Z,1529.423,1535.403,1508.503,1509.443,21085
2025-04-01T00:00:00Z,1512.443,1518.333,1500.653,1504.463,18556
2025-04-02T00:00:00Z,1506.443,1516.243,1493.943,1497.463,21674
2025-04-03T00:00:00Z,1478.443,1534.443,1477.453,1517.323,35481
2025-04-07T00:00:00Z,1468.453,1485.293,1410.443,1448.443,101953
2025-04-08T00:00:00Z,1461.443,1493.443,1443.443,1493.443,73876
2025-04-09T00:00:00Z,1473.463,1505.243,1468.993,1489.483,55630
2025-04-10T00:00:00Z,1499.433,1503.443,1476.443,1497.443,38620
2025-04-11T00:00:00Z,1528.413,1528.413,1493.443,1517.423,32634
2025-04-14T00:00:00Z,1509.413,1514.443,1499.973,1500.433,21711
2025-04-15T00:00:00Z,1500.443,1513.443,1493.443,1506.443,21489
2025-04-16T00:00:00Z,1500.443,1524.443,1485.443,1507.613,31156
2025-04-17T00:00:00Z,1502.443,1524.943,1498.433,1518.443,23846
2025-04-18T00:00:00Z,1514.443,1523.443,1504.443,1514.383,20298
2025-04-21T00:00:00Z,1513.943,1513.943,1499.443,1499.443,18057
2025-04-22T00:00:00Z,1498.443,1504.743,1491.653,1497.243,18432
2025-04-23T00:00:00Z,1507.443,1507.663,1493.443,1500.443,18669
2025-04-24T00:00:00Z,1500.443,1509.123,1497.423,1500.693,14872
2025-04-25T00:00:00Z,1505.543,1509.643,1498.443,1498.443,14765
2025-04-28T00:00:00Z,1500.443,1503.443,1495.043,1498.443,14660
2025-04-29T00:00:00Z,1498.443,1500.983,1480.463,1492.443,18922
2025-04-30T00:00:00Z,1498.433,1515.103,1494.743,1495.443,25754
2025-05-06T00:00:00Z,1507.443,1507.443,1492.773,1498.643,18300
2025-05-07T00:00:00Z,1518.443,1518.443,1498.643,1503.443,27462
2025-05-08T00:00:00Z,1501.443,1541.223,1498.273,1526.633,33481
2025-05-09T00:00:00Z,1527.433,1545.893,1523.493,1539.623,23672
2025-05-12T00:00:00Z,1546.443,1567.373,1545.053,1552.943,24735
2025-05-13T00:00:00Z,1557.363,1557.363,1533.553,1538.743,21258
2025-05-14T00:00:00Z,1538.443,1593.443,1536.623,1583.433,39460
2025-05-15T00:00:00Z,1583.243,1592.033,1572.573,1580.453,24733
2025-05-16T00:00:00Z,1582.433,1585.433,1562.573,1562.573,22935
2025-05-19T00:00:00Z,1544.443,1548.443,1522.323,1527.423,38063
2025-05-20T00:00:00Z,1528.443,1543.243,1523.543,1534.443,19522
2025-05-21T00:00:00Z,1533.443,1544.383,1529.413,1529.413,19795
2025-05-22T00:00:00Z,1529.433,1533.433,1518.543,1528.443,15090
2025-05-23T00:00:00Z,1523.643,1536.343,1520.103,1521.043,21537
2025-05-26T00:00:00Z,1518.443,1523.073,1493.443,1498.943,27087
2025-05-27T00:00:00Z,1499.443,1507.043,1491.953,1492.343,17752
2025-05-28T00:00:00Z,1492.433,1494.903,1481.443,1485.443,16266
2025-05-29T00:00:00Z,1488.443,1503.443,1480.443,1488.443,21860
2025-05-30T00:00:00Z,1488.593,1493.443,1463.683,1470.443,31239
2025-06-03T00:00:00Z,1456.453,1467.443,1453.463,1457.443,28979
2025-06-04T00:00:00Z,1458.943,1471.443,1457.663,1458.403,23008
2025-06-05T00:00:00Z,1462.443,1464.443,1450.643,1462.443,23214
2025-06-06T00:00:00Z,1462.243,1467.413,1451.443,1454.833,25023
2025-06-09T00:00:00Z,1453.463,1457.143,1434.123,1434.553,44959
2025-06-10T00:00:00Z,1434.443,1440.443,1423.243,1423.453,30492
2025-06-11T00:00:00Z,1425.243,1442.443,1424.543,1428.443,30893
2025-06-12T00:00:00Z,1428.443,1432.313,1402.543,1407.443,49904
2025-06-13T00:00:00Z,1392.853,1398.413,1373.503,1375.393,59113
2025-06-16T00:00:00Z,1349.643,1373.483,1349.623,1370.733,42888
2025-06-17T00:00:00Z,1368.443,1375.443,1360.623,1375.443,27232
2025-06-18T00:00:00Z,1388.443,1391.883,1369.453,1373.443,30761
2025-06-19T00:00:00Z,1374.443,1382.113,1365.623,1374.443,24501
2025-06-20T00:00:00Z,1372.023,1389.583,1368.643,1377.103,34816
2025-06-23T00:00:00Z,1368.443,1381.443,1353.623,1368.443,26723
2025-06-24T00:00:00Z,1371.793,1400.123,1371.793,1385.643,36312
2025-06-25T00:00:00Z,1387.553,1397.643,1368.953,1384.303,41050
2025-06-26T00:00:00Z,1391.043,1404.043,1386.123,1396.043,34860
2025-06-27T00:00:00Z,1396.053,1399.043,1379.133,1379.133,38250
2025-06-30T00:00:00Z,1379.543,1389.273,1378.043,1385.563,30457
2025-07-01T00:00:00Z,1385.043,1387.983,1379.353,1381.143,19878
2025-07-02T00:00:00Z,1385.543,1390.843,1376.043,1385.643,26218
2025-07-03T00:00:00Z,1388.043,1398.733,1384.043,1391.643,24413
2025-07-04T00:00:00Z,1391.743,1407.933,1386.053,1398.263,28767
2025-07-07T00:00:00Z,1398.323,1399.543,1386.053,1386.743,23855
2025-07-08T00:00:00Z,1386.753,1396.043,1386.743,1392.153,18674
2025-07-09T00:00:00Z,1391.043,1406.013,1390.213,1394.923,27745
2025-07-10T00:00:00Z,1395.013,1412.223,1386.443,1402.543,38725
2025-07-11T00:00:00Z,1399.203,1434.043,1399.203,1403.043,57243
2025-07-14T00:00:00Z,1406.043,1411.023,1397.643,1399.643,27781
2025-07-15T00:00:00Z,1397.023,1398.973,1384.363,1387.043,35406
2025-07-16T00:00:00Z,1386.053,1393.533,1385.993,1387.073,21286
2025-07-17T00:00:00Z,1390.023,1399.053,1388.923,1392.393,23106
2025-07-18T00:00:00Z,1396.043,1413.853,1392.423,1413.043,41823
2025-07-21T00:00:00Z,1413.033,1422.843,1411.043,1419.043,26203
2025-07-22T00:00:00Z,1420.043,1442.643,1416.723,1441.023,42119
2025-07-23T00:00:00Z,1445.043,1471.043,1444.993,1451.543,45045
2025-07-24T00:00:00Z,1452.043,1475.043,1451.043,1467.543,38804
2025-07-25T00:00:00Z,1467.443,1467.443,1429.043,1431.043,41911
2025-07-28T00:00:00Z,1429.043,1431.033,1412.343,1414.703,38586
2025-07-29T00:00:00Z,1415.643,1424.833,1411.053,1415.043,26304
2025-07-30T00:00:00Z,1420.043,1433.203,1413.043,1425.483,31868
2025-07-31T00:00:00Z,1419.043,1420.913,1394.043,1397.713,51798
2025-08-01T00:00:00Z,1397.913,1402.003,1390.043,1393.043,29636
2025-08-04T00:00:00Z,1391.043,1395.843,1390.043,1395.043,18688
2025-08-05T00:00:00Z,1397.043,1405.983,1393.153,1403.783,25342
2025-08-06T00:00:00Z,1405.043,1405.043,1395.343,1399.923,23699
2025-08-07T00:00:00Z,1399.923,1403.743,1396.103,1398.393,28001
2025-08-08T00:00:00Z,1399.093,1402.543,1394.043,1397.013,18655
2025-08-11T00:00:00Z,1399.543,1428.033,1399.043,1421.043,47159
2025-08-12T00:00:00Z,1425.043,1441.113,1412.043,1413.083,42019
2025-08-13T00:00:00Z,1401.043,1409.723,1396.043,1396.093,65528
2025-08-14T00:00:00Z,1396.983,1423.553,1396.983,1403.033,48129
2025-08-15T00:00:00Z,1402.053,1404.703,1396.263,1398.123,47582
2025-08-18T00:00:00Z,1403.033,1412.683,1399.143,1404.543,47378
2025-08-19T00:00:00Z,1409.543,1422.703,1408.043,1414.043,46372
2025-08-20T00:00:00Z,1414.043,1428.843,1406.063,1426.043,45805
2025-08-21T00:00:00Z,1429.493,1431.033,1419.693,1424.293,30891
2025-08-22T00:00:00Z,1424.923,1440.043,1420.813,1439.993,44971
2025-08-25T00:00:00Z,1446.053,1472.043,1442.043,1466.373,65325
2025-08-26T00:00:00Z,1466.363,1470.273,1456.053,1457.653,39602
2025-08-27T00:00:00Z,1457.923,1460.973,1424.043,1424.043,56006
2025-08-28T00:00:00Z,1424.013,1432.143,1414.813,1422.143,39282
2025-08-29T00:00:00Z,1429.043,1458.623,1428.043,1456.043,62256
2025-09-01T00:00:00Z,1458.243,1464.043,1441.743,1452.143,45123
2025-09-02T00:00:00Z,1454.703,1485.043,1454.043,1467.343,56688
2025-09-03T00:00:00Z,1467.043,1479.543,1442.043,1456.593,45045
2025-09-04T00:00:00Z,1448.043,1455.343,1436.513,1448.703,47747
2025-09-05T00:00:00Z,1447.043,1463.013,1440.043,1459.043,37388
2025-09-08T00:00:00Z,1459.043,1482.483,1453.543,1477.273,51383
2025-09-09T00:00:00Z,1481.043,1485.993,1469.463,1481.043,35743
2025-09-10T00:00:00Z,1482.703,1505.993,1472.043,1498.053,49663
2025-09-11T00:00:00Z,1498.053,1502.063,1484.543,1499.543,37239
2025-09-12T00:00:00Z,1502.043,1514.063,1486.573,1492.043,33722
2025-09-15T00:00:00Z,1491.913,1493.523,1477.543,1491.143,25827
2025-09-16T00:00:00Z,1491.143,1497.033,1472.253,1476.023,32718
2025-09-17T00:00:00Z,1476.033,1486.323,1466.053,1469.043,30331
2025-09-18T00:00:00Z,1468.043,1473.843,1439.543,1444.003,49721
2025-09-19T00:00:00Z,1444.033,1451.543,1433.053,1444.013,32637
2025-09-22T00:00:00Z,1441.133,1444.013,1426.053,1429.393,34947
2025-09-23T00:00:00Z,1426.543,1433.543,1416.043,1423.463,38663
2025-09-24T00:00:00Z,1410.113,1432.823,1410.113,1418.043,30744
2025-09-25T00:00:00Z,1418.873,1421.253,1412.043,1415.043,33870
2025-09-26T00:00:00Z,1417.223,1423.153,1404.053,1411.043,45121
2025-09-29T00:00:00Z,1415.423,1446.033,1411.043,1436.903,53684
2025-09-30T00:00:00Z,1436.043,1436.803,1416.043,1420.033,39364
2025-10-09T00:00:00Z,1412.043,1415.423,1396.043,1412.823,54918
2025-10-10T00:00:00Z,1413.643,1415.983,1403.543,1406.043,36001
2025-10-13T00:00:00Z,1391.743,1398.893,1391.163,1395.243,46069
2025-10-14T00:00:00Z,1406.033,1440.043,1406.033,1427.063,66672
2025-10-15T00:00:00Z,1427.023,1439.043,1421.123,1438.043,42785
2025-10-16T00:00:00Z,1437.963,1460.993,1434.923,1460.953,45730
2025-10-17T00:00:00Z,1459.143,1464.043,1430.073,1431.043,38086
2025-10-20T00:00:00Z,1431.043,1445.543,1430.923,1433.973,25950
2025-10-21T00:00:00Z,1435.043,1445.983,1431.543,1438.303,25443
2025-10-22T00:00:00Z,1438.123,1441.773,1432.043,1434.743,18195
2025-10-23T00:00:00Z,1431.043,1444.843,1423.243,1444.023,29322
2025-10-24T00:00:00Z,1443.993,1454.923,1425.383,1426.043,38226
2025-10-27T00:00:00Z,1416.043,1428.533,1412.033,1416.453,37102
2025-10-28T00:00:00Z,1418.043,1427.243,1417.143,1421.043,27124
2025-10-29T00:00:00Z,1416.063,1422.593,1406.083,1407.943,33937
2025-10-30T00:00:00Z,1397.853,1412.673,1397.853,1402.783,47456
2025-10-31T00:00:00Z,1398.043,1412.023,1396.153,1406.053,35694
2025-11-03T00:00:00Z,1407.043,1424.043,1396.143,1411.043,34548
2025-11-04T00:00:00Z,1411.143,1411.823,1399.823,1405.043,26566
2025-11-05T00:00:00Z,1401.933,1407.033,1396.053,1396.123,34475
